Id,SalePrice
1574,136493.23108546625
1575,205964.2213981611
1576,224742.30575117323
1577,194312.88163403704
1578,147351.96768590514
1579,144372.76203616743
1580,191202.58701321608
1581,137318.95397243142
1582,126184.34920854993
1583,310332.5219272062
1584,232673.9118571394
1585,145632.0335628766
1586,91989.52350298109
1587,111650.1026123471
1588,140227.45699862464
1589,111569.81213613693
1590,135131.54762659039
1591,103671.96677583836
1592,133209.72434894615
1593,119811.46604290037
1594,126108.36582554424
1595,130205.44460315531
1596,201264.09226147493
1597,171589.74696763614
1598,181148.10803160007
1599,164222.29137616706
1600,179009.3211828625
1601,87664.83732837538
1602,115528.9639688497
1603,105191.36212027184
1604,267950.5747916788
1605,241113.89638966962
1606,161768.79149154475
1607,165372.6599372184
1608,211599.7337442808
1609,190904.9395390907
1610,165613.79073914653
1611,147924.81621284786
1612,185722.75244783045
1613,177904.15816127433
1614,122425.53406067863
1615,93660.23565389996
1616,90483.62678924504
1617,98169.35192549898
1618,122444.23175434214
1619,137706.94871089706
1620,180607.5594890561
1621,140931.22244075558
1622,144465.43911405074
1623,253183.48667482348
1624,216251.4990033418
1625,127846.97826903722
1626,169226.88588399105
1627,188098.64681662517
1628,263699.2201320731
1629,174330.85859657725
1630,292162.36627990776
1631,194265.43979429547
1632,225026.02447231387
1633,170115.8369104098
1634,187338.17857850197
1635,181806.9175283812
1636,169776.381961622
1637,183514.89973184676
1638,198657.34134341768
1639,181674.23088814676
1640,232983.13810247587
1641,176117.03060527713
1642,216165.14830912332
1643,217112.57483291446
1644,214850.98375176085
1645,186154.53072612704
1646,155263.14709741165
1647,161116.81919714727
1648,141092.0433560176
1649,138268.77365797843
1650,123445.62717928314
1651,123535.21883284897
1652,100257.80272467318
1653,100361.18105050873
1654,154336.33790704262
1655,147584.8003107982
1656,150049.88445366427
1657,153647.84836505912
1658,154557.14081839856
1659,127563.46991460724
1660,150107.01679494773
1661,380753.84294744855
1662,318416.5494137659
1663,359208.7801584815
1664,389176.28492200247
1665,309426.73547032074
1666,316084.11725093797
1667,326028.2485458826
1668,321462.49303841306
1669,282166.157142923
1670,324608.06437495374
1671,264352.9523187448
1672,373640.34531891835
1673,287549.8777369301
1674,249499.3693614005
1675,197072.87287236485
1676,195689.2140026838
1677,208073.1351701278
1678,379772.91513628
1679,366951.08292178495
1680,298446.8862128453
1681,238818.29067769038
1682,305832.7620119267
1683,195095.48889238643
1684,184702.7810153654
1685,182563.33198910634
1686,183343.26998684712
1687,173227.72433558834
1688,195357.4348352747
1689,195241.5561538152
1690,191364.69283495483
1691,181278.2207305273
1692,241509.57592966568
1693,171481.0390429432
1694,182859.18192107772
1695,171464.69202104848
1696,262761.2949126808
1697,169286.53457440686
1698,315145.01261143095
1699,311335.5856648191
1700,239477.95604961694
1701,257737.44904588067
1702,254303.46566133088
1703,258074.40106203887
1704,278634.6004150586
1705,229652.94430333306
1706,365576.108347093
1707,209520.81190259452
1708,203225.14142095446
1709,256994.30433487418
1710,220426.90263091965
1711,254503.75552545025
1712,256539.4878692438
1713,266432.299473179
1714,216175.92849207515
1715,197662.0884095481
1716,177227.81894597493
1717,165290.66878337626
1718,131949.04693373968
1719,203497.06626520224
1720,238660.97701625712
1721,164355.5144574904
1722,126571.94982703106
1723,158365.58140049924
1724,216194.63613417352
1725,225464.6331928946
1726,192088.2834713732
1727,181549.61234414106
1728,189435.60009662402
1729,163784.51202619422
1730,150229.26154170086
1731,127227.07197674715
1732,129660.13925180341
1733,127261.80465505505
1734,131770.2213698686
1735,131128.67091499426
1736,123974.2076173911
1737,264926.4987559587
1738,212039.4656119891
1739,251422.31765527552
1740,227398.66755421303
1741,185848.84834173342
1742,169797.68503004606
1743,173063.8233470711
1744,258117.53250321958
1745,205066.62220273813
1746,193943.6485430781
1747,200691.8769580757
1748,208740.52258893626
1749,162410.93103695643
1750,140632.03437882705
1751,219117.21895608865
1752,123287.14253765506
1753,154006.13218768552
1754,192461.1097553247
1755,166651.59425604806
1756,123688.69721168313
1757,122300.67995290464
1758,149108.53114961495
1759,162388.17137886994
1760,162944.3038003054
1761,151431.91158492427
1762,173346.64820180563
1763,170575.0130063411
1764,123499.45164779417
1765,167213.49383734475
1766,171627.13121419575
1767,195349.82308854308
1768,141575.4364123753
1769,164981.13766605582
1770,139032.0246360206
1771,135228.49839290444
1772,139458.21681356378
1773,138110.70509877804
1774,154393.36778443572
1775,132931.17337366828
1776,120859.90895805291
1777,115169.26021108907
1778,130405.67070265385
1779,123415.44041108312
1780,166746.7142655253
1781,132232.04958353686
1782,105048.89762347113
1783,136507.54191108173
1784,109510.36537705523
1785,120154.51229666822
1786,152323.76479742606
1787,160126.21791801017
1788,83627.88495840735
1789,104459.45731357849
1790,103051.06378982107
1791,173441.91802559176
1792,148114.68344685456
1793,143938.9199626317
1794,134432.255796188
1795,134802.75811252193
1796,127756.19530084328
1797,120579.43310291371
1798,128860.02187953226
1799,109055.97926072615
1800,129922.74781210325
1801,132776.7161065168
1802,136215.2060383076
1803,155420.3300112389
1804,141672.10817083987
1805,137650.03816041278
1806,119792.67142297215
1807,132334.33831861446
1808,120597.63676232635
1809,120222.45273908696
1810,139117.2469059552
1811,112708.36103640999
1812,109182.36287492223
1813,120532.58933085648
1814,105070.36244079271
1815,80819.72820732009
1816,104119.31603133089
1817,130707.58088382965
1818,141610.61898375544
1819,124563.98703474338
1820,88338.28486734859
1821,116874.116042481
1822,145935.63885620877
1823,79582.29885659131
1824,133365.15971072522
1825,135323.39145995406
1826,109045.31161521308
1827,111017.07391470381
1828,130519.69268099722
1829,117727.01285564675
1830,136222.34914891332
1831,147411.8785177966
1832,121432.39806742524
1833,139253.51706667198
1834,127190.48978808348
1835,139412.27832943542
1836,127882.48414039992
1837,101196.00862991811
1838,125960.07252091021
1839,101186.16139275939
1840,136700.00403470357
1841,136020.4478464275
1842,98153.0319561546
1843,143579.01834024282
1844,137762.99616329334
1845,146249.27456835698
1846,152131.32133960503
1847,157631.40274959375
1848,76720.20484899766
1849,120061.92964825094
1850,125257.40090976594
1851,148316.5783848118
1852,129263.2164402596
1853,142527.80986661065
1854,166202.78734292628
1855,152020.67817963863
1856,217090.87787528848
1857,160379.09084768774
1858,139233.1880783622
1859,127201.45403677484
1860,148595.0193966477
1861,127053.33470543765
1862,256693.17457980014
1863,250318.5164552065
1864,250318.5164552065
1865,304729.71481089084
1866,308334.36685517937
1867,234342.57358813973
1868,286046.4262480328
1869,199776.22838436384
1870,216522.95547048424
1871,253061.92488654586
1872,183355.59919389163
1873,222018.1605677745
1874,140635.77671672966
1875,197465.24547232152
1876,195542.3391060064
1877,208412.6728755593
1878,218863.59783416253
1879,130361.85719129095
1880,135257.22473458486
1881,245972.4609251563
1882,247739.48223380593
1883,198481.64936304136
1884,207651.1856317349
1885,237669.30995005125
1886,285539.72450130916
1887,204009.97661790135
1888,262399.06890391256
1889,178320.9082621638
1890,136407.6031257935
1891,138918.00732847262
1892,115719.84725582397
1893,134651.51709513168
1894,133774.94043594238
1895,149196.67741301298
1896,124282.66928861398
1897,123677.19320082532
1898,116535.26505564511
1899,136660.43392706572
1900,126291.66737482398
1901,149369.00223878556
1902,139066.31444942259
1903,176685.61818609163
1904,137307.6731595088
1905,179132.8876667952
1906,152989.2465746668
1907,181966.8739255331
1908,118002.33703584239
1909,136591.98842382248
1910,127403.29223503149
1911,183762.82469651132
1912,247068.2093430502
1913,154451.49686772513
1914,85458.32342173197
1915,283117.20372181677
1916,91168.46357544941
1917,248513.70156541333
1918,135566.47854252887
1919,152797.20744547754
1920,175694.80749187787
1921,349443.15228804084
1922,289868.1896887351
1923,198823.70892258605
1924,226441.30391381317
1925,213052.50285441626
1926,356967.6553878101
1927,135582.63171669652
1928,161232.66856410177
1929,120609.70022500963
1930,136173.85074864735
1931,145982.10433323827
1932,142006.7614519384
1933,171560.8494257662
1934,181578.89684051808
1935,180059.6153310729
1936,186392.13688075947
1937,180455.3122830759
1938,181862.41434055477
1939,234852.40364347905
1940,194847.1252501797
1941,183802.9880629632
1942,187820.09565839288
1943,198286.94169588518
1944,310432.952690988
1945,341012.2366090974
1946,158575.39101845134
1947,277858.9205278525
1948,168461.90112754048
1949,234649.0939797799
1950,171847.52692316668
1951,239407.72590499435
1952,221623.22066236532
1953,170751.25235391714
1954,188233.78863474165
1955,135910.72021099587
1956,253653.5492497636
1957,162675.9501880696
1958,293870.0589461883
1959,148376.856368006
1960,122717.66499019769
1961,124282.60286984821
1962,100128.13825031751
1963,102871.04546733231
1964,112327.8079106296
1965,149392.9001160252
1966,143787.80738871318
1967,279616.1318316077
1968,367222.56322027906
1969,364946.25988217443
1970,368970.81230821175
1971,354491.3273927808
1972,334384.82069718896
1973,261190.32203170715
1974,304499.3525123019
1975,368495.8896055945
1976,263833.4009216205
1977,326555.16257277585
1978,328827.98518207297
1979,308154.9837654761
1980,201845.94747818657
1981,316031.06099642685
1982,211336.68385589993
1983,206874.79987368843
1984,177274.19928577787
1985,216059.15292687944
1986,218871.93864433977
1987,184610.6911157907
1988,188423.7984446668
1989,196427.64148197748
1990,215016.77164665353
1991,207561.7519732905
1992,208638.24215320143
1993,181011.27548390973
1994,226950.60825097104
1995,186470.72646202237
1996,248422.03853256983
1997,300031.9156710542
1998,314363.8714665221
1999,251872.37084791975
2000,295614.6269262603
2001,276695.8176081354
2002,243056.43959048143
2003,249077.61273898042
2004,257959.41539294645
2005,222742.1505864706
2006,207602.48843071074
2007,254315.09595287018
2008,199614.030772341
2009,196497.62263042567
2010,197391.75978267312
2011,137346.30098865312
2012,184687.51501253698
2013,188296.33294298808
2014,191389.2705461956
2015,196793.2649662388
2016,196142.52037080243
2017,199168.06186641662
2018,132874.84191240667
2019,132924.40226558887
2020,117149.69726106031
2021,120130.88347439081
2022,173827.9844948284
2023,149647.50940349532
2024,242304.24607056478
2025,301789.17931948445
2026,185629.93620161316
2027,156740.45521691555
2028,160629.86309049113
2029,165779.6844172462
2030,253740.49590810284
2031,211821.68377071444
2032,226165.39621420822
2033,244426.7929357152
2034,165057.3731919888
2035,197913.363111863
2036,181375.36660386468
2037,184303.16344764116
2038,246570.93146141243
2039,198536.36762969077
2040,256827.95561562854
2041,232912.754057162
2042,199593.37364193564
2043,165621.89233791904
2044,171909.65242768594
2045,202411.11619160874
2046,144125.40544273052
2047,150362.6594470645
2048,131253.5068645392
2049,143309.81314933774
2050,171826.52559870205
2051,115643.23745818465
2052,137124.66224886724
2053,141157.90456897134
2054,96973.05086474973
2055,167245.55746723092
2056,138429.04309541095
2057,128970.64541837623
2058,213004.6499779142
2059,138806.80390308567
2060,161862.3236379159
2061,171633.47578487147
2062,134872.90251211886
2063,115031.5580432754
2064,139653.22949393935
2065,120081.41886328085
2066,167617.5869445588
2067,137509.9714276343
2068,150943.99791828505
2069,93096.91724950912
2070,111921.40404209793
2071,108528.64498179842
2072,140085.3285168243
2073,140203.87077352044
2074,172426.61607894275
2075,141714.3576977374
2076,122655.5417257417
2077,143295.1625901298
2078,131474.13278058002
2079,132559.3357790116
2080,118442.25681753528
2081,125272.2659431021
2082,133387.87750945965
2083,139324.11878809822
2084,114655.34257476543
2085,131805.50880603667
2086,122175.56519288382
2087,125739.15979565952
2088,111303.45977596233
2089,95380.18328123656
2090,128854.27958691349
2091,121823.6727889998
2092,133616.13698971382
2093,130748.70508737423
2094,111862.58717874618
2095,142194.34170314233
2096,92304.08675689477
2097,98687.94013395645
2098,136766.8614261792
2099,85624.85791797144
2100,114599.87899988401
2101,134362.8271814322
2102,131468.1755372633
2103,109323.62250968973
2104,136800.43863173045
2105,122617.31063083715
2106,96329.00963979797
2107,190403.01575426752
2108,117339.38983526672
2109,114366.52574257435
2110,131580.14943395776
2111,138111.47886635608
2112,139938.44253182528
2113,119288.17623885101
2114,113952.37437523768
2115,144733.37814926013
2116,118849.32605021381
2117,139243.850262314
2118,123651.4420981584
2119,109418.10331725763
2120,114954.36189091338
2121,100836.06241279321
2122,111418.96077676764
2123,101427.74839524092
2124,157793.1380414227
2125,136976.93109022675
2126,150375.66528201124
2127,143017.20075274358
2128,129441.98940514722
2129,104515.2787943572
2130,133062.6472554763
2131,148356.82054311436
2132,120869.16519310618
2133,121979.77001096793
2134,124230.08006055676
2135,110435.39618707092
2136,98400.56442962664
2137,123115.27385190116
2138,138388.6157318855
2139,150364.3612196643
2140,133340.9211080176
2141,138474.35813698845
2142,138138.9324877107
2143,143994.5207999327
2144,130518.17191607351
2145,132709.29195612017
2146,146832.65055409036
2147,159906.01342531748
2148,128061.41318633403
2149,137226.9979152
2150,202539.21588299857
2151,118728.09456724943
2152,163182.40016678552
2153,153865.3770866434
2154,106902.31079946282
2155,128792.11845897559
2156,238987.9450431853
2157,235622.97564227894
2158,228989.5442423562
2159,206009.71282474152
2160,180422.4766686298
2161,247173.29673948808
2162,332274.63005500834
2163,334661.0577927206
2164,240436.45385110143
2165,177886.6666666542
2166,141150.50834017282
2167,206243.82062892694
2168,199963.99965345857
2169,196242.05457571338
2170,209980.69418598604
2171,143818.63767512247
2172,140923.8683295317
2173,156181.03722242336
2174,233544.24718638216
2175,266904.4240407739
2176,300999.60581213445
2177,239170.6349256138
2178,211176.82877034164
2179,147399.78864595742
2180,213724.79288854837
2181,198411.07114965183
2182,230951.97791585207
2183,198415.5345278367
2184,133475.74267617764
2185,128358.29526261806
2186,143179.25877955116
2187,147809.98260232052
2188,151411.80165644528
2189,203828.40692065068
2190,91509.53747525087
2191,92297.29304681985
2192,91999.52263769612
2193,98280.08870012502
2194,103296.00301500004
2195,121525.34970898571
2196,111270.41408591832
2197,121864.25653672326
2198,152820.4123754538
2199,157119.85619637955
2200,129985.39058806664
2201,133477.3018059475
2202,167343.8337229616
2203,152209.66389419924
2204,167838.30860060817
2205,120164.90270465158
2206,132426.51227168145
2207,175113.1031791789
2208,206315.78168840942
2209,190718.91290112986
2210,119504.0557552076
2211,112959.03883516382
2212,114357.49046590987
2213,104298.48709131629
2214,141830.90360217035
2215,105139.0730459341
2216,148648.98423219906
2217,99292.17083458223
2218,94783.10075586327
2219,88728.9250878232
2220,95609.3326200673
2221,285025.3488971439
2222,261172.18934486146
2223,279136.4570282115
2224,217267.5460979572
2225,140794.4740231949
2226,202753.14162589124
2227,200570.1677995508
2228,261382.1281270972
2229,222073.59207869886
2230,162608.84374284802
2231,211051.12935867312
2232,186245.80306287532
2233,181253.24417869732
2234,234333.26581481122
2235,227742.71633912422
2236,257337.73215480088
2237,330103.2054443381
2238,194926.71885600645
2239,121139.47207163007
2240,162510.27775826445
2241,148960.3617046351
2242,132631.17877644024
2243,132008.41058185275
2244,104947.31248915085
2245,103715.97701000214
2246,140373.83299444392
2247,105618.8211243394
2248,123395.47959642953
2249,125927.56415383797
2250,135108.8560599721
2251,132146.22555269327
2252,176232.74156737953
2253,161916.36343108915
2254,177752.90533173666
2255,190567.47272174474
2256,183354.1254704204
2257,202241.3283107047
2258,175304.67882576195
2259,180609.30917152952
2260,156267.46189320824
2261,172197.49347201834
2262,199787.31758759674
2263,322005.14536682045
2264,346676.2519634347
2265,159411.50657611506
2266,253996.94986547943
2267,321726.83254694287
2268,343971.7944853793
2269,161120.55073088882
2270,187200.9497109716
2271,209917.43462322088
2272,194649.31367198058
2273,166704.55269041905
2274,171900.2258752144
2275,166524.56942309978
2276,174534.60056583927
2277,176007.70403375896
2278,147721.50814034912
2279,125998.59683929782
2280,119867.4778329939
2281,185623.1657605501
2282,193809.28528555733
2283,102759.07515359859
2284,112589.12010686303
2285,138276.23278830157
2286,127288.90161459136
2287,335718.90338334464
2288,280814.3478472649
2289,321412.2926345987
2290,371556.3638432001
2291,314114.4082994118
2292,372617.2739741629
2293,373852.4909496797
2294,350148.0437753172
2295,368227.51642819506
2296,260370.2506590309
2297,295866.6795388916
2298,324033.7465701417
2299,330639.1405134734
2300,309946.17772237875
2301,278468.73094705737
2302,240977.405855466
2303,235390.46539874532
2304,240293.23439018728
2305,193010.2180612434
2306,192042.03387835514
2307,195852.16130011456
2308,229881.57728120338
2309,266065.42564867344
2310,209549.83800701733
2311,204368.81276429858
2312,176339.04061264568
2313,184561.45453199346
2314,179309.76392926442
2315,184767.57442036812
2316,190703.95786106694
2317,186264.00212581738
2318,186189.28474893243
2319,186503.00733229757
2320,186994.5116972449
2321,238239.34695210666
2322,186399.29617334047
2323,173606.0168888245
2324,179653.57221752492
2325,221955.61505122716
2326,175272.1897014741
2327,210295.3658270489
2328,215011.81016979428
2329,187223.90837698724
2330,183281.8645402343
2331,326278.5240484741
2332,329765.17771208886
2333,290644.8517063976
2334,260252.62462027508
2335,257469.19013171404
2336,301630.71280124784
2337,197012.57470154375
2338,260236.8653701758
2339,233563.6616023812
2340,353425.0708023031
2341,219431.48308368647
2342,223748.89552336416
2343,223034.83483840278
2344,225941.4565849291
2345,229719.52097377751
2346,204715.71706101566
2347,199540.6395255632
2348,216306.55896974923
2349,180514.52485588024
2350,271693.3725311458
2351,247961.78540100364
2352,256758.1729238936
2353,261410.22631643148
2354,126611.993179033
2355,139453.60497926082
2356,152661.85566087146
2357,207335.59888980532
2358,201010.2691412365
2359,126221.52776086412
2360,122984.30380921572
2361,137751.16756881383
2362,251306.8229295197
2363,141175.10118987694
2364,151515.7473655714
2365,210358.5782128123
2366,185578.27137682916
2367,219675.66940765252
2368,207387.42177012708
2369,217343.25083279004
2370,166794.06538961994
2371,169992.14678034192
2372,187052.3765663921
2373,236603.57253625183
2374,258743.79783134745
2375,229105.64651634672
2376,241810.13208352303
2377,269518.07033841044
2378,144708.95402855423
2379,183751.50063876
2380,143753.5521964432
2381,160019.8892191612
2382,187953.19787215427
2383,211700.1426264797
2384,233675.65558135937
2385,153939.80565858574
2386,140129.1473209805
2387,134532.09508106715
2388,114307.60452548455
2389,130807.23305582284
2390,143413.82428955464
2391,136737.80937488712
2392,120496.12660333561
2393,158119.27883753995
2394,145035.111150405
2395,187154.87417672918
2396,146298.60219554545
2397,189523.47420727997
2398,133585.57717208887
2399,78154.54873392718
2400,76802.0857902829
2401,117806.67736625731
2402,136625.76887444675
2403,140637.21915266835
2404,149401.08115872415
2405,156206.75467217894
2406,131098.28066849973
2407,127316.13319826478
2408,136451.1298139474
2409,136174.3114621589
2410,164597.40455235844
2411,123917.42112177948
2412,154458.9714444422
2413,134923.4570136581
2414,129344.06524657978
2415,139809.17297284713
2416,121747.67797853723
2417,127558.9044763595
2418,125528.96063549959
2419,134574.8224724946
2420,130064.76648858188
2421,148656.05464949418
2422,117394.06864071873
2423,129070.68747910147
2424,149561.57006834488
2425,196253.23029236094
2426,136971.08954123608
2427,129140.39608071491
2428,161503.87547024447
2429,124586.08829826258
2430,128003.45136340936
2431,125650.61498472057
2432,135504.50803580228
2433,139607.07804375843
2434,137807.11028254908
2435,147234.3030022413
2436,116647.98722691053
2437,117942.10247397442
2438,129578.2755076855
2439,116795.41481262472
2440,121665.61431756825
2441,109171.50558642998
2442,110311.9324317524
2443,119791.80588268655
2444,132195.22639957667
2445,97430.98857471746
2446,140048.2424300034
2447,171567.07920826296
2448,140806.48569597598
2449,110649.15994491706
2450,146146.5305526845
2451,129485.25591763502
2452,186881.60831841012
2453,103331.27145179908
2454,129310.18482963373
2455,116696.82775050164
2456,127822.2073101358
2457,118235.11051335892
2458,115718.87137452149
2459,110262.0756393081
2460,132049.35800121783
2461,117403.47684357193
2462,132058.56165815584
2463,116615.01981312028
2464,155878.55464140428
2465,131351.68180053623
2466,124418.18761600049
2467,140552.9858211124
2468,99166.90868898934
2469,100858.96611981194
2470,173546.9899234988
2471,169375.81303261
2472,161596.6074238632
2473,121646.61046635502
2474,116448.17005373992
2475,194515.92261266417
2476,113556.25900841731
2477,129528.94339344485
2478,161112.10725683195
2479,122023.16350846822
2480,141766.86304807293
2481,132477.4342071792
2482,130078.61435869399
2483,125014.53611675272
2484,128347.45245646068
2485,125778.36870737736
2486,150130.95331666697
2487,196399.1297042926
2488,139511.14745945932
2489,152602.9278947792
2490,146560.59980477
2491,102202.64716711716
2492,185660.85125994807
2493,144993.15691210065
2494,155261.60089235156
2495,109204.81127245218
2496,217748.78724747177
2497,145478.82474504126
2498,120162.00493473517
2499,103967.52811729495
2500,135293.97420163147
2501,135917.98685936167
2502,148051.95990961033
2503,114890.3623918809
2504,180656.8157791924
2505,213316.20290708294
2506,259278.34113918804
2507,282225.93619867024
2508,258015.8013303574
2509,231351.81112460946
2510,227493.26050913747
2511,190459.66848394228
2512,208907.3952299431
2513,214522.06705191467
2514,206532.75953500983
2515,142887.91171061108
2516,170475.5424361437
2517,134201.28618796507
2518,145765.82734696337
2519,214673.0898672151
2520,205546.36276099266
2521,197363.59837271256
2522,214229.06728238077
2523,134782.91763859673
2524,138915.07108677892
2525,142234.3640710548
2526,133941.86738601368
2527,123568.68293215914
2528,133495.15987764622
2529,125802.02531878697
2530,117568.01392929105
2531,236107.45503157738
2532,216818.09511292103
2533,201645.29508356168
2534,236751.18155688478
2535,274514.9325339633
2536,220198.35042905767
2537,208350.74191953184
2538,187602.72738881898
2539,187706.06806659055
2540,187739.75882266034
2541,187177.4042293631
2542,180560.8805613419
2543,134784.2009067689
2544,127340.44999704002
2545,137093.7912184122
2546,142230.88137541793
2547,136766.7256342427
2548,150483.9139218421
2549,164541.8313137228
2550,376670.0052392703
2551,145236.34819321497
2552,124294.34552576146
2553,91660.47457905838
2554,115588.79751134376
2555,115653.54445466617
2556,112678.62294042068
2557,120536.88274112248
2558,146537.5703457765
2559,140040.03945425106
2560,132253.4998692987
2561,125478.95373188968
2562,129567.82934804726
2563,139604.54253422454
2564,170224.94384955338
2565,132924.63659312984
2566,153296.35969932008
2567,130393.05826228407
2568,175512.7791918888
2569,186286.06275436102
2570,118962.86871578202
2571,194756.65559278295
2572,149568.66674926752
2573,197384.23437910673
2574,230483.22472398434
2575,121476.6862542578
2576,124345.01751171061
2577,140601.5006509139
2578,98702.55058361524
2579,93972.90308990936
2580,132832.50839441884
2581,128950.33581118166
2582,113851.8440304075
2583,251754.02082654228
2584,157941.43738047063
2585,204352.1730332583
2586,209062.32152319458
2587,195123.05513932998
2588,136950.53162384202
2589,143736.08901434523
2590,210857.10043213333
2591,191898.50535348285
2592,219719.09407086569
2593,241005.2758280133
2594,169240.78913432994
2595,196623.70025642397
2596,317040.59856306773
2597,206384.5006738445
2598,257076.68728578778
2599,320493.01980547927
2600,140288.94963612471
2601,148726.2577709358
2602,97219.90274839546
2603,100492.12095103733
2604,94641.55118646983
2605,99879.51542221954
2606,149478.8959686286
2607,176655.71814679232
2608,186100.67912529912
2609,158866.8690884847
2610,104034.84304646538
2611,145336.8393548927
2612,150076.54127521723
2613,127679.09118636299
2614,127267.0760841767
2615,150507.11865725488
2616,137182.7691538442
2617,175601.13237805438
2618,178533.09876216057
2619,204704.8897755278
2620,180438.92708707342
2621,183656.78115176936
2622,186989.99694943335
2623,240249.95411540594
2624,287534.73365975544
2625,258352.15776684918
2626,171151.09878289912
2627,162295.42530742066
2628,341377.0282487303
2629,357010.4255188381
2630,303495.22130053403
2631,364754.1990010116
2632,343672.07986418216
2633,277754.6802729832
2634,357445.0283932184
2635,152798.18466778312
2636,182794.1922524898
2637,169388.37619768328
2638,235905.25714581585
2639,178186.88805176504
2640,151948.47903804094
2641,115692.59219228357
2642,197677.9229386055
2643,110508.616096825
2644,135917.28132236956
2645,103315.06701093435
2646,99476.17310781743
2647,102909.14529406835
2648,143163.8227398243
2649,140101.01986104343
2650,136097.77024755653
2651,150493.78375236894
2652,346680.7951835953
2653,254324.75043786925
2654,270541.38541335374
2655,359216.84227467235
2656,304421.6170479976
2657,304938.3850535791
2658,274056.34313004673
2659,281981.6830519369
2660,327908.01876936556
2661,319140.4947437097
2662,344565.4405848174
2663,267444.8175930764
2664,261573.78332433655
2665,303266.75481808
2666,266456.0060564602
2667,181371.49480024667
2668,187441.08862662304
2669,188019.66845630668
2670,278191.8437301899
2671,188952.66891071765
2672,192692.591189934
2673,207735.4225168529
2674,202698.36136013456
2675,174695.8241427591
2676,193120.89850321252
2677,196382.49444382716
2678,240620.16030621296
2679,264950.8605969511
2680,271179.96608643205
2681,338726.1369762666
2682,303767.64831078093
2683,370048.55799788015
2684,301443.98036166624
2685,305415.9357153697
2686,254904.90233431352
2687,279596.3099244614
2688,223718.22989562154
2689,197648.45508220053
2690,349778.0435049032
2691,195317.94107586928
2692,129088.72569160846
2693,202838.59478363456
2694,129966.27926250032
2695,196738.8772680614
2696,190874.57295656923
2697,196287.22780873973
2698,199181.92627051094
2699,186665.89630890594
2700,175914.2073664253
2701,169466.50354142074
2702,126486.81092809861
2703,131026.48359121512
2704,138640.3480528292
2705,127229.26683321438
2706,124927.05180340495
2707,129631.66787723714
2708,133310.87169441438
2709,106511.06697238535
2710,128220.75247739437
2711,245221.39405912007
2712,321483.53646866226
2713,178163.64363163096
2714,160157.7323674835
2715,170748.73594319387
2716,164433.87229870513
2717,186345.98272857643
2718,223049.75969420528
2719,155835.75180336676
2720,163942.52106594204
2721,140774.69544280556
2722,161583.64741312424
2723,146552.68725765654
2724,130791.29215252213
2725,135956.29100866924
2726,144893.41533211473
2727,172117.52463866194
2728,164655.06833041616
2729,155708.2000557311
2730,140397.88475191445
2731,122378.17751051219
2732,124789.1515344761
2733,162749.31771434867
